x,y,theta
4.64,7.02,3.141592654
4.6,7.02,3.141592654
4.56,7.02,3.141592654
4.52,7.02,3.141592654
4.48,7.02,3.141592654
4.44,7.02,3.141592654
4.4,7.02,3.141592654
4.36,7.02,3.141592654
4.32,7.02,3.141592654
4.28,7.02,3.141592654
4.24,7.02,3.141592654
4.2,7.02,3.141592654
4.16,7.02,3.141592654
4.12,7.02,3.141592654
4.08,7.02,3.141592654
4.04,7.02,3.141592654
4,7.02,3.141592654
3.96,7.02,3.141592654
3.92,7.02,3.141592654
3.88,7.02,3.141592654
3.84,7.02,3.141592654
3.8,7.02,3.141592654
3.76,7.02,3.141592654
3.72,7.02,3.141592654
3.68,7.02,3.141592654
3.64,7.02,3.141592654
3.6,7.02,3.141592654
3.56,7.02,3.141592654
3.52,7.02,3.141592654
3.48,7.02,3.141592654
3.44,7.02,3.141592654
3.4,7.02,3.141592654
3.36,7.02,3.141592654
3.32,7.02,3.141592654
3.28,7.02,3.141592654
3.24,7.02,3.141592654
3.2,7.02,3.141592654
3.16,7.02,3.141592654
3.12,7.02,3.141592654
3.08,7.02,3.141592654
3.04,7.02,3.141592654
3,7.02,3.141592654
2.96,7.02,3.141592654
2.92,7.02,3.141592654
2.88,7.02,3.141592654
2.84,7.02,3.141592654
2.8,7.02,3.141592654
2.76,7.02,3.141592654
2.72,7.02,3.141592654
2.68,7.02,3.141592654
2.64,7.02,3.141592654
2.6,7.02,3.141592654
2.56,7.02,3.141592654
2.52,7.02,3.141592654
2.48,7.02,3.141592654
2.44,7.02,3.141592654
2.4,7.02,3.141592654
2.36,7.02,3.141592654
2.32,7.02,3.141592654
2.28,7.02,3.141592654
2.24,7.02,3.141592654
2.2,7.02,3.141592654
2.16,7.02,3.141592654
2.12,7.02,3.141592654
2.08,7.02,3.141592654
2.04,7.02,3.141592654
2,7.02,3.141592654
1.96,7.02,3.141592654
1.96,6.98,4.71238898
1.96,6.94,4.71238898
1.96,6.9,4.71238898
1.96,6.86,4.71238898
1.96,6.82,4.71238898
1.96,6.78,4.71238898
1.96,6.74,4.71238898
1.96,6.7,4.71238898
1.96,6.66,4.71238898
1.96,6.62,4.71238898
1.96,6.58,4.71238898
1.96,6.54,4.71238898
1.96,6.5,4.71238898
1.96,6.46,4.71238898
1.96,6.42,4.71238898
1.96,6.38,4.71238898
1.96,6.34,4.71238898
1.96,6.3,4.71238898
1.96,6.26,4.71238898
1.96,6.22,4.71238898
1.96,6.18,4.71238898
1.96,6.14,4.71238898
1.96,6.1,4.71238898
1.96,6.06,4.71238898
1.96,6.02,4.71238898
1.96,5.98,4.71238898
1.96,5.94,4.71238898
1.96,5.9,4.71238898
1.96,5.86,4.71238898
1.96,5.82,4.71238898
1.96,5.78,4.71238898
1.96,5.74,4.71238898
1.96,5.7,4.71238898
1.96,5.66,4.71238898
1.96,5.62,4.71238898
1.96,5.58,4.71238898
1.96,5.54,4.71238898
1.96,5.5,4.71238898
1.96,5.46,4.71238898
1.96,5.42,4.71238898
1.96,5.38,4.71238898
1.96,5.34,4.71238898
1.96,5.3,4.71238898
1.96,5.26,4.71238898
1.96,5.22,4.71238898
1.96,5.18,4.71238898
1.96,5.14,4.71238898
1.96,5.1,4.71238898
1.96,5.06,4.71238898
1.96,5.02,4.71238898
1.96,4.98,4.71238898
1.96,4.94,4.71238898
1.96,4.9,4.71238898
1.96,4.86,4.71238898
1.96,4.82,4.71238898
1.96,4.78,4.71238898
1.96,4.74,4.71238898
1.96,4.7,4.71238898
1.96,4.66,4.71238898
1.96,4.62,4.71238898
1.96,4.58,4.71238898
1.96,4.54,4.71238898
1.96,4.5,4.71238898
1.96,4.46,4.71238898
1.96,4.42,4.71238898
1.96,4.38,4.71238898
1.96,4.34,4.71238898
1.96,4.3,4.71238898
1.96,4.26,4.71238898
1.96,4.22,4.71238898
1.96,4.18,4.71238898
1.96,4.14,4.71238898
1.96,4.1,4.71238898
1.96,4.06,4.71238898
1.96,4.02,4.71238898
1.96,3.98,4.71238898
1.96,3.94,4.71238898
1.96,3.9,4.71238898
1.96,3.86,4.71238898
1.96,3.82,4.71238898
1.96,3.78,4.71238898
1.96,3.74,4.71238898
1.96,3.7,4.71238898
1.96,3.66,4.71238898
1.96,3.62,4.71238898
1.96,3.58,4.71238898
1.96,3.54,4.71238898
2,3.54,6.283185307
2.04,3.54,6.283185307
2.08,3.54,6.283185307
2.12,3.54,6.283185307
2.16,3.54,6.283185307
2.2,3.54,6.283185307
2.24,3.54,6.283185307
2.28,3.54,6.283185307
2.32,3.54,6.283185307
2.36,3.54,6.283185307
2.4,3.54,6.283185307
2.44,3.54,6.283185307
2.48,3.54,6.283185307
2.52,3.54,6.283185307
2.56,3.54,6.283185307
2.6,3.54,6.283185307
2.64,3.54,6.283185307
2.68,3.54,6.283185307
2.72,3.54,6.283185307
2.76,3.54,6.283185307
2.8,3.54,6.283185307
2.84,3.54,6.283185307
2.88,3.54,6.283185307
2.92,3.54,6.283185307
2.96,3.54,6.283185307
3,3.54,6.283185307
3.04,3.54,6.283185307
3.08,3.54,6.283185307
3.12,3.54,6.283185307
3.16,3.54,6.283185307
3.2,3.54,6.283185307
3.24,3.54,6.283185307
3.28,3.54,6.283185307
3.32,3.54,6.283185307
3.36,3.54,6.283185307
3.4,3.54,6.283185307
3.44,3.54,6.283185307
3.48,3.54,6.283185307
3.52,3.54,6.283185307
3.56,3.54,6.283185307
3.6,3.54,6.283185307
3.64,3.54,6.283185307
3.68,3.54,6.283185307
3.72,3.54,6.283185307
3.76,3.54,6.283185307
3.8,3.54,6.283185307
3.84,3.54,6.283185307
3.88,3.54,6.283185307
3.92,3.54,6.283185307
3.96,3.54,6.283185307
4,3.54,6.283185307
4.04,3.54,6.283185307
4.08,3.54,6.283185307
4.12,3.54,6.283185307
4.16,3.54,6.283185307
4.2,3.54,6.283185307
4.24,3.54,6.283185307
4.28,3.54,6.283185307
4.32,3.54,6.283185307
4.36,3.54,6.283185307
4.4,3.54,6.283185307
4.44,3.54,6.283185307
4.48,3.54,6.283185307
4.52,3.54,6.283185307
4.56,3.54,6.283185307
4.6,3.54,6.283185307
