x,y,theta,u,v,r
6.34,5,0,0.2,0,0
6.36,5,0,0.2,0,0
6.38,5,0,0.2,0,0
6.4,5,0,0.2,0,0
6.42,5,0,0.2,0,0
6.44,5,0,0.2,0,0
6.46,5,0,0.2,0,0
6.48,5,0,0.2,0,0
6.5,5,0,0.2,0,0
6.52,5,0,0.2,0,0
6.54,5,0,0.2,0,0
6.56,5,0,0.2,0,0
6.58,5,0,0.2,0,0
6.6,5,0,0.2,0,0
6.62,5,0,0.2,0,0
6.64,5,0,0.2,0,0
6.66,5,0,0.2,0,0
6.68,5,0,0.2,0,0
6.7,5,0,0.2,0,0
6.72,5,0,0.2,0,0
6.74,5,0,0.2,0,0
6.76,5,0,0.2,0,0
6.78,5,0,0.2,0,0
6.8,5,0,0.2,0,0
6.82,5,0,0.2,0,0
6.84,5,0,0.2,0,0
6.86,5,0,0.2,0,0
6.88,5,0,0.2,0,0
6.9,5,0,0.2,0,0
6.92,5,0,0.2,0,0
6.94,5,0,0.2,0,0
6.96,5,0,0.2,0,0
6.98,5,0,0.2,0,0
7,5,0,0.2,0,0
7.02,5,0,0.2,0,0
7.04,5,0,0.2,0,0
7.06,5,0,0.2,0,0
7.08,5,0,0.2,0,0
7.1,5,0,0.2,0,0
7.12,5,0,0.2,0,0
7.14,5,0,0.2,0,0
7.16,5,0,0.2,0,0
7.18,5,0,0.2,0,0
7.2,5,0,0.2,0,0
7.22,5,0,0.2,0,0
7.24,5,0,0.2,0,0
7.26,5,0,0.2,0,0
7.28,5,0,0.2,0,0
7.3,5,0,0.2,0,0
7.32,5,0,0.2,0,0
7.34,5,0,0.2,0,0
7.36,5,0,0.2,0,0
7.38,5,0,0.2,0,0
7.4,5,0,0.2,0,0
7.42,5,0,0.2,0,0
7.44,5,0,0.2,0,0
7.46,5,0,0.2,0,0
7.48,5,0,0.2,0,0
7.5,5,0,0.2,0,0
7.52,5,0,0.2,0,0
7.54,5,0,0.2,0,0
7.56,5,0,0.2,0,0
7.58,5,0,0.2,0,0
7.6,5,0,0.2,0,0
7.62,5,0,0.2,0,0
7.64,5,0,0.2,0,0
7.66,5,0,0.2,0,0
7.68,5,0,0.2,0,0
7.7,5,0,0.2,0,0
7.72,5,0,0.2,0,0
7.74,5,0,0.2,0,0
7.76,5,0,0.2,0,0
7.78,5,0,0.2,0,0
7.8,5,0,0.2,0,0
7.82,5,0,0.2,0,0
7.84,5,0,0.2,0,0
7.86,5,0,0.2,0,0
7.88,5,0,0.2,0,0
7.9,5,0,0.2,0,0
7.92,5,0,0.2,0,0
7.94,5,0,0.2,0,0
7.96,5,0,0.2,0,0
7.98,5,0,0.2,0,0
8,5,0,0.2,0,0
8.02,5,0,0.2,0,0
8.04,5,0,0.2,0,0
8.06,5,0,0.2,0,0
8.08,5,0,0.2,0,0
8.1,5,0,0.2,0,0
8.12,5,0,0.2,0,0
8.14,5,0,0.2,0,0
8.16,5,0,0.2,0,0
8.18,5,0,0.2,0,0
8.2,5,0,0.2,0,0
8.22,5,0,0.2,0,0
8.24,5,0,0.2,0,0
8.26,5,0,0.2,0,0
8.28,5,0,0.2,0,0
8.3,5,0,0.2,0,0
8.32,5,0,0.2,0,0
8.34,5,0,0.2,0,0
8.36,5,0,0.2,0,0
8.38,5,0,0.2,0,0
8.4,5,0,0.2,0,0
8.42,5,0,0.2,0,0
8.44,5,0,0.2,0,0
8.46,5,0,0.2,0,0
8.48,5,0,0.2,0,0
8.5,5,0,0.2,0,0
8.52,5,0,0.2,0,0
8.54,5,0,0.2,0,0
8.56,5,0,0.2,0,0
8.58,5,0,0.2,0,0
8.6,5,0,0.2,0,0
8.62,5,0,0.2,0,0
8.64,5,0,0.2,0,0
8.66,5,0,0.2,0,0
8.68,5,0,0.2,0,0
8.7,5,0,0.2,0,0
8.72,5,0,0.2,0,0
8.74,5,0,0.2,0,0
8.76,5,0,0.2,0,0
8.78,5,0,0.2,0,0
8.8,5,0,0.2,0,0
8.82,5,0,0.2,0,0
8.84,5,0,0.2,0,0
8.86,5,0,0.2,0,0
